COBERTURA,ID_ENTIDAD,ID_MUNICIPIO,ANIO,MES,ID_HORA,ID_MINUTO,ID_DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,MOTOCICLET,BICICLETA,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,ID_EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,NEMUERTO,NEHERIDO,CLASACC,ESTATUS
Municipal,8,21,2020,8,16,11,3,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,71,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,8,36,2020,1,23,15,5,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,No,13,0,1,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,8,36,2020,5,18,5,1,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,Sí,No,36,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,8,37,2020,1,6,40,28,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,62,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,8,37,2020,2,19,55,6,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,20,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,8,37,2020,2,10,37,12,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,8,37,2020,2,11,46,14,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Mujer,Se ignora,Se ignora,99,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,8,37,2020,2,3,45,16,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,99,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,8,37,2020,2,11,45,19,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,60,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,8,37,2020,2,12,30,20,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Mujer,Se ignora,Se ignora,51,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,8,37,2020,4,11,20,30,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,35,0,0,0,0,0,0,0,2,0,0,0,0,No fatal,Cifras Definitivas
Municipal,8,37,2020,5,20,8,3,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,21,0,0,0,1,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,8,37,2020,5,3,0,12,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,8,37,2020,5,21,0,24,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,2,Conductor,Pavimentada,Hombre,No,Se ignora,20,0,2,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,8,37,2020,7,8,10,18,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,99,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,8,37,2020,7,20,30,22,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,24,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,8,37,2020,7,19,40,25,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,49,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,8,37,2020,9,8,55,1,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,71,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,8,37,2020,9,15,30,5,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,45,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,8,37,2020,9,18,30,10,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,99,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,8,37,2020,9,13,30,19,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,51,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,8,45,2020,3,0,0,1,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,No,No,56,0,1,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,8,45,2020,10,11,10,31,Sabado,Accidente en intersección,Sin accidente en esta zona,Otro,1,1,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,8,50,2020,2,18,5,22,Sabado,Accidente en intersección,Sin accidente en esta zona,Otro,1,1,Conductor,Pavimentada,Mujer,No,No,16,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,9,6,2020,7,16,0,9,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Sí,50,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,9,12,2020,7,11,0,5,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,30,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,9,15,2020,6,21,30,21,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,30,0,1,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,9,15,2020,10,18,30,22,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,23,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,10,1,2020,9,5,15,19,Sabado,Sin accidente en esta zona,Accidentes en otro camino,Colisión con vehículo automotor,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,10,1,2020,11,9,10,30,lunes,Accidente en no intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,No Pavimentada,Hombre,Se ignora,Se ignora,99,0,0,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,10,5,2020,2,18,50,29,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,99,0,0,0,1,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,10,5,2020,8,13,45,24,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,26,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,10,5,2020,9,9,45,26,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Mujer,No,Se ignora,25,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,10,5,2020,10,16,25,20,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,30,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,10,5,2020,11,15,15,14,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,49,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,10,5,2020,11,20,0,22,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,16,0,1,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,10,5,2020,11,23,40,25,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,43,0,1,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,10,5,2020,11,8,20,26,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,35,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,10,5,2020,11,19,20,30,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,52,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,10,7,2020,3,18,7,10,Martes,Accidente en intersección,Sin accidente en esta zona,Otro,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,29,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,10,7,2020,6,7,3,17,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,20,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,10,7,2020,7,14,5,30,Jueves,Accidente en intersección,Sin accidente en esta zona,Otro,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,73,0,1,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,10,7,2020,9,12,26,6,Domingo,Accidente en intersección,Sin accidente en esta zona,Otro,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,36,0,2,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,10,7,2020,9,22,16,27,Domingo,Accidente en intersección,Sin accidente en esta zona,Otro,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,83,0,1,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,10,7,2020,10,17,7,23,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,26,0,0,0,0,0,0,0,1,0,1,0,0,No fatal,Cifras Definitivas
Municipal,10,12,2020,8,21,40,29,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,28,0,1,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,10,32,2020,6,22,46,24,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,No,14,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,10,38,2020,5,13,45,7,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,Sí,Se ignora,47,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,1,2020,1,20,0,2,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Sí,Se ignora,56,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,2,2020,2,21,47,15,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,22,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,2,2020,2,5,55,20,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,46,0,1,0,0,0,0,1,0,0,0,0,0,Fatal,Cifras Definitivas
Municipal,11,2,2020,2,12,58,28,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,70,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,2,2020,6,17,8,19,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,25,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,2,2020,8,10,23,11,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,15,0,0,0,0,0,0,0,2,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,2,2020,10,10,13,8,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,2,2020,11,15,39,10,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,67,0,1,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,3,2020,2,12,7,28,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,1,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,3,2020,9,18,45,23,Miercoles,Accidente en no intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,4,2020,5,8,5,9,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Mujer,No,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,7,2020,1,12,50,27,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,14,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,7,2020,3,15,15,2,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,7,2020,3,20,45,12,Jueves,Accidente en no intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,7,2020,3,8,30,18,Miercoles,Accidente en no intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,7,2020,4,22,25,26,Domingo,Accidente en no intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Sí,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,7,2020,4,19,40,29,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Mujer,No,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,7,2020,5,12,45,27,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,7,2020,6,20,25,30,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,30,0,1,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,7,2020,8,21,50,15,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,No,No,48,0,2,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,8,2020,8,21,10,4,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,45,0,1,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,8,2020,10,22,15,20,Martes,Sin accidente en esta zona,Accidente en camino rural,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,16,0,0,0,1,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,8,2020,11,12,20,3,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,18,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,9,2020,9,16,50,13,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,No,25,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,9,2020,9,16,50,13,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,25,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,12,2020,7,19,45,22,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,24,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,13,2020,11,21,19,11,Miercoles,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con ciclista,1,2,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,18,0,0,0,0,0,0,0,2,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,14,2020,8,6,12,29,Sabado,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con ciclista,1,1,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,15,2020,6,9,5,26,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,No,61,0,0,0,1,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2020,1,20,0,28,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,34,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2020,2,22,10,18,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,24,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2020,3,20,10,2,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,76,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2020,5,15,0,4,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,No,64,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2020,5,18,45,14,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,32,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2020,6,15,25,18,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,86,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2020,7,19,30,11,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,No,46,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2020,8,17,0,9,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,26,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2020,8,12,58,18,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,99,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2020,8,7,0,31,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,19,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2020,9,19,40,26,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,No,21,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2020,10,8,40,21,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,50,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2020,11,7,30,3,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,57,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2020,11,17,5,3,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2020,12,12,50,12,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,42,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,19,2020,2,12,50,13,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,62,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,20,2020,1,22,18,28,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,30,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2020,1,20,47,31,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,17,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2020,2,10,35,9,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,18,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,20,2020,2,19,36,18,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Mujer,No,Se ignora,35,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,20,2020,2,19,16,21,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,72,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2020,2,13,23,22,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,1,0,0,0,0,0,2,0,0,0,0,No fatal,Cifras Definitivas
